coach,qb_id,qb_name,n_with,raw_with,resid_with,n_elsewhere,raw_elsewhere,resid_elsewhere,raw_delta,resid_delta
Ken Dorsey,00-0034857,Josh Allen,1,0.96875,0.4238535146846413,7,0.7321428571428571,0.23471329555177375,0.2366071428571429,0.18914021913286752
Ken Dorsey; fired after Week 10,00-0034857,Josh Allen,1,0.9375,0.4175759013282732,7,0.7366071428571429,0.23561009745982636,0.2008928571428571,0.18196580386844685
Ken Whisenhunt,00-0017200,Kurt Warner,2,0.484375,-0.016246954243574252,5,0.71875,0.1707545136731365,-0.234375,-0.18700146791671074
Ken Whisenhunt,00-0022924,Ben Roethlisberger,3,0.75,0.32340705065675973,14,0.6919642857142857,0.13275973642299368,0.0580357142857143,0.19064731423376605
Ken Whisenhunt,00-0022942,Philip Rivers,4,0.8359375,0.2944427748188718,11,0.7443181818181818,0.17587164149521436,0.09161931818181823,0.11857113332365746
Ken Whisenhunt,00-0023645,Derek Anderson,1,0.0625,-0.4574240986717267,2,0.359375,-0.155998861975947,-0.296875,-0.3014252366957797
"Ken Whisenhunt (fired November 3, 2015)",00-0032268,Marcus Mariota,1,0.0625,-0.2573464427750773,4,0.421875,-0.0963705893581787,-0.359375,-0.16097585341689857
Ken Zampese,00-0027973,Andy Dalton,1,0.71875,0.1988259013282732,11,0.4289772727272727,-0.07858260711488853,0.2897727272727273,0.2774085084431617
"Ken Zampese (fired Sept 15, 2017)",00-0027973,Andy Dalton,1,0.25,-0.3192540322580645,11,0.4715909090909091,-0.031484431334312384,-0.22159090909090912,-0.2877696009237521
Kevin Gilbride,00-0001361,Drew Bledsoe,1,0.71875,0.1993905791788855,4,0.29889112903225806,-0.25197576291336077,0.41985887096774194,0.45136634209224624
Kevin Gilbride,00-0022803,Eli Manning,7,0.6071428571428571,0.05991347739306525,7,0.48660714285714285,-0.03382312366508814,0.12053571428571425,0.09373660105815339
Kevin O'Connell,00-0026498,Matthew Stafford,1,0.78125,0.1996425953079179,15,0.4895833333333333,-0.05422532549067662,0.2916666666666667,0.2538679207985945
Kevin O'Connell,00-0028986,Case Keenum,1,0.09375,-0.491650182592818,3,0.375,-0.1696915387483833,-0.28125,-0.32195864384443473
Kevin O'Connell,00-0029604,Kirk Cousins,2,0.5,-0.01822999024878765,8,0.58984375,0.03831711713242181,-0.08984375,-0.05654710738120946
Kevin O'Connell,00-0033106,Jared Goff,1,0.3125,-0.2323964853153587,8,0.7265625,0.1958573027265215,-0.4140625,-0.4282537880418802
Kevin O'Connell,00-0034869,Sam Darnold,1,0.59375,0.0244959677419355,5,0.1875,-0.29106576004155843,0.40625,0.31556172778349395
Kevin Patullo,00-0036389,Jalen Hurts,1,0.5,-0.0199240986717267,4,0.8203125,0.3121928349611861,-0.3203125,-0.3321169336329128
Kevin Stefanski,00-0029604,Kirk Cousins,2,0.46875,-0.10857710742544124,8,0.59765625,0.06090389642658522,-0.12890625,-0.16948100385202647
Kevin Stefanski,00-0031503,Jameis Winston,1,0.03125,-0.4881094208211144,6,0.515625,0.02869514413526708,-0.484375,-0.5168045649563815
Kevin Stefanski,00-0033119,Jacoby Brissett,1,0.625,0.0557459677419355,3,0.34375,-0.15753121376479026,0.28125,0.21327718150672575
Kevin Stefanski,00-0033537,Deshaun Watson,1,0.15625,-0.4130040322580645,3,0.6666666666666666,0.17080594172003435,-0.5104166666666666,-0.5838099739780989
Kevin Stefanski,00-0034855,Baker Mayfield,2,0.625,0.10962613802405305,5,0.54375,0.05349815856286209,0.08125000000000004,0.05612797946119096
Klay Kubiak,00-0037834,Brock Purdy,1,0.84375,0.3161002304147465,2,0.84375,0.3637837973726783,0.0,-0.0476835669579318
Klayton Adams,00-0033077,Dak Prescott,1,0.875,0.3556405791788856,8,0.703125,0.1973589249822761,0.171875,0.15828165419660947
Kliff Kingsbury,00-0035228,Kyler Murray,4,0.5390625,0.08720534559625646,1,0.71875,0.1988259013282732,-0.1796875,-0.11162055573201675
Klint Kubiak,00-0029604,Kirk Cousins,1,0.46875,-0.0506094208211144,9,0.5833333333333334,0.035631819709212614,-0.11458333333333337,-0.08624124053032702
Klint Kubiak,00-0031280,Derek Carr,1,0.25,-0.3045754928315412,10,0.4625,-0.04853845062782641,-0.21250000000000002,-0.25603704220371476
Klint Kubiak,00-0034869,Sam Darnold,1,0.65625,0.0708498174071819,5,0.175,-0.30033652997460775,0.48125,0.3711863473817896
Kyle Shanahan,00-0011022,Donovan McNabb,1,0.25,-0.2318844876660341,10,0.6506048387096774,0.11609348307620457,-0.40060483870967745,-0.3479779707422387
Kyle Shanahan,00-0022121,Rex Grossman,1,0.375,-0.1891216690042075,2,0.328125,-0.20814812745030606,0.046875,0.01902645844609857
Kyle Shanahan,00-0022787,Matt Schaub,2,0.671875,0.13946470800645722,5,0.6,0.04684298514770839,0.07187500000000002,0.09262172285874883
Kyle Shanahan,00-0026143,Matt Ryan,2,0.765625,0.19086407420148718,13,0.6009615384615384,0.08988906807059906,0.16466346153846156,0.10097500613088813
Kyle Shanahan,00-0026625,Brian Hoyer,2,0.390625,-0.1513978838379671,1,0.3125,-0.2567540322580645,0.078125,0.10535614842009738
Kyle Shanahan,00-0029665,Robert Griffin,2,0.640625,0.2522845531684599,1,0.28125,-0.2218479543666405,0.359375,0.4741325075351004
Lane Kiffin,00-0021206,Josh McCown,1,0.25,-0.2699240986717267,4,0.2109375,-0.3603442283277305,0.0390625,0.09042012965600382
Lane Kiffin,00-0025388,JaMarcus Russell,1,0.15625,-0.3005844508880029,1,0.0625,-0.4405979543666405,0.09375,0.1400135034786376
Leslie Frazier,00-0005106,Brett Favre,1,0.125,-0.5026041666666666,10,0.6984879032258065,0.11500496416797412,-0.5734879032258065,-0.6176091308346408
Liam Coen,00-0026498,Matthew Stafford,1,0.125,-0.3858137829912024,15,0.5333333333333333,-0.015194900270735282,-0.4083333333333333,-0.3706188827204671
Liam Coen,00-0034855,Baker Mayfield,1,0.875,0.3057459677419355,6,0.515625,0.03016618352008017,0.359375,0.27557978422185536
Liam Coen,00-0036971,Trevor Lawrence,1,0.59375,0.0488535146846412,4,0.453125,0.0012678455962564783,0.140625,0.04758566908838472
Lovie Smith,00-0020562,Chad Hutchinson,1,0.03125,-0.4718479543666405,1,0.09375,-0.2260964427750773,-0.0625,-0.24575151159156322
Lovie Smith,00-0021206,Josh McCown,1,0.15625,-0.425357404692082,4,0.234375,-0.32148590182264164,-0.078125,-0.10387150286944036
Lovie Smith,00-0022121,Rex Grossman,2,0.328125,-0.20814812745030606,1,0.375,-0.1891216690042075,-0.046875,-0.01902645844609857
Lovie Smith,00-0023541,Kyle Orton,2,0.125,-0.29874810618016534,3,0.3645833333333333,-0.16347666826939994,-0.23958333333333331,-0.1352714379107654
Lovie Smith,00-0024226,Jay Cutler,4,0.2421875,-0.2982435964576008,6,0.5520833333333334,0.03363363911019709,-0.30989583333333337,-0.33187723556779786
Lovie Smith,00-0031503,Jameis Winston,1,0.59375,0.2739035572249226,6,0.421875,-0.09830701887240574,0.171875,0.3722105760973283
Lovie Smith,00-0036898,Davis Mills,1,0.03125,-0.4255844508880029,1,0.0625,-0.2573464427750773,-0.03125,-0.1682380081129256
Luke Getsy,00-0036945,Justin Fields,2,0.34375,-0.1362162026273217,1,0.125,-0.1948464427750773,0.21875,0.058630240147755586
Luke Getsy (fired on November 5),00-0035289,Gardner Minshew,1,0.0625,-0.4574240986717267,2,0.40625,-0.026121464045218,-0.34375,-0.4313026346265087
Marc Trestman,00-0005741,Rich Gannon,1,0.96875,0.2791422287390029,2,0.9193548387096774,0.3868488011040192,0.04939516129032262,-0.1077065723650163
Marc Trestman,00-0024226,Jay Cutler,2,0.59375,0.018989074201487238,8,0.38671875,-0.1286438374465244,0.20703125,0.14763291164801165
Marc Trestman,00-0026158,Joe Flacco,2,0.203125,-0.3716359257985128,11,0.5170454545454546,-0.0020293304708012675,-0.3139204545454546,-0.3696065953277115
Marcus Brady,00-0032950,Carson Wentz,1,0.625,0.1050759013282732,5,0.4875,0.017034979413933393,0.1375,0.0880409219143398
Mark Helfrich,00-0033869,Mitch Trubisky,2,0.40625,-0.0737162026273217,2,0.21875,-0.20499810618016534,0.1875,0.13128190355284364
Marty Mornhinweg,00-0000865,Charlie Batch,1,0.1612903225806451,-0.3663594470046083,1,0.1935483870967742,-0.3095495672698663,-0.03225806451612909,-0.056809879734742
Marty Mornhinweg,00-0011022,Donovan McNabb,5,0.6375,0.07895784049845085,6,0.594758064516129,0.08904352343395959,0.04274193548387095,-0.010085682935508739
Marty Mornhinweg,00-0020245,Michael Vick,3,0.625,0.10639353289377011,4,0.5546875,0.04236129888491456,0.0703125,0.06403223400885555
Marty Mornhinweg,00-0021141,Joey Harrington,1,0.15625,-0.1635964427750773,5,0.175,-0.33548055176539643,-0.01874999999999999,0.17188410899031914
Marty Mornhinweg,00-0026158,Joe Flacco,2,0.46875,-0.0682174568263278,11,0.46875,-0.05719632482938035,0.0,-0.011021131996947445
Marty Mornhinweg,00-0030565,Geno Smith,2,0.15625,-0.2320904468315401,4,0.453125,-0.08123170150269296,-0.296875,-0.15085874532884713
Marty Schottenheimer,00-0020531,Drew Brees,4,0.7421875,0.23406783496118608,15,0.875,0.2949244306818795,-0.1328125,-0.060856595720693435
Marty Schottenheimer,00-0022942,Philip Rivers,1,0.96875,0.4656520456333595,14,0.7544642857142857,0.18905050786353472,0.2142857142857143,0.27660153776982477
Marvin Lewis,00-0009311,Jon Kitna,1,0.84375,0.2744959677419355,6,0.35265456989247307,-0.17688193847689304,0.49109543010752693,0.45137790621882856
Marvin Lewis,00-0021429,Carson Palmer,6,0.6302083333333334,0.0990195208323103,6,0.4583333333333333,-0.08911267709337689,0.17187500000000006,0.1881321979256872
Marvin Lewis,00-0023682,Ryan Fitzpatrick,1,0.0625,-0.4651497695852534,9,0.3680555555555556,-0.1756793512645532,-0.3055555555555556,-0.2894704183207002
Marvin Lewis,00-0027973,Andy Dalton,7,0.5580357142857143,0.06639239516283939,5,0.30625,-0.22606590861507528,0.2517857142857143,0.29245830377791465
Matt Canada,00-0022924,Ben Roethlisberger,1,0.3125,-0.2901785714285714,16,0.7265625,0.19493975208254763,-0.4140625,-0.48511832351111905
Matt Canada,00-0038102,Kenny Pickett,1,0.65625,0.3364035572249226,1,0.3125,-0.1443344508880029,0.34375,0.4807380081129255
Matt Canada; fired after Week 11,00-0038102,Kenny Pickett,1,0.3125,-0.1443344508880029,1,0.65625,0.3364035572249226,-0.34375,-0.4807380081129255
Matt Cavanaugh,00-0001335,Jeff Blake,1,0.3125,-0.2420754928315411,2,0.3704637096774194,-0.1525393686577015,-0.05796370967741937,-0.08953612417383958
Matt Cavanaugh,00-0006300,Elvis Grbac,1,0.2258064516129032,-0.3383152173913044,1,0.8064516129032258,0.2210514303104077,-0.5806451612903225,-0.5593666477017121
Matt Cavanaugh,00-0022164,Kyle Boller,2,0.265625,-0.12271544683154015,2,0.203125,-0.3208722198409996,0.0625,0.19815677300945947
Matt Cavanaugh,00-0023436,Alex Smith,1,0.21875,-0.2920637829912024,13,0.46634615384615385,-0.06368537639566657,-0.24759615384615385,-0.22837840659553582
Matt Cavanaugh,00-0029604,Kirk Cousins,1,0.4375,-0.0824240986717267,9,0.5868055555555556,0.03916678391483621,-0.14930555555555558,-0.12159088258656292
Matt Eberflus,00-0036945,Justin Fields,2,0.34375,-0.1362162026273217,1,0.125,-0.1948464427750773,0.21875,0.058630240147755586
Matt Eberflus (fired on November 29),00-0039918,Caleb Williams,1,0.21875,-0.1010964427750773,1,0.78125,0.3244155491119971,-0.5625,-0.4255119918870744
Matt LaFleur,00-0023459,Aaron Rodgers,4,0.859375,0.21962884127257937,12,0.7786458333333334,0.2258885204107788,0.08072916666666663,-0.006259679138199442
Matt LaFleur,00-0032268,Marcus Mariota,1,0.28125,-0.2463997695852534,4,0.3671875,-0.09910725765563468,-0.0859375,-0.14729251192961873
Matt LaFleur,00-0033106,Jared Goff,1,0.84375,0.3869155491119971,8,0.66015625,0.11844329842310203,0.18359375,0.2684722506888951
Matt Nagy,00-0023436,Alex Smith,2,0.734375,0.20262905382094185,12,0.4010416666666667,-0.12710264864806262,0.3333333333333333,0.32973170246900446
Matt Nagy,00-0033869,Mitch Trubisky,3,0.3645833333333333,-0.13127739161329893,1,0.15625,-0.1635964427750773,0.20833333333333331,0.032319051161778356
Matt Nagy,00-0033873,Patrick Mahomes,3,0.7083333333333334,0.13540803871496998,5,0.975,0.4645194482346035,-0.2666666666666666,-0.3291114095196335
Matt Nagy,00-0036945,Justin Fields,1,0.125,-0.1948464427750773,2,0.34375,-0.1362162026273217,-0.21875,-0.058630240147755586
Matt Patricia,00-0026498,Matthew Stafford,2,0.328125,-0.20884245682632774,14,0.5334821428571429,-0.014003740957112574,-0.2053571428571429,-0.19483871586921517
Matt Rhule,00-0031237,Teddy Bridgewater,1,0.4375,-0.1317540322580644,3,0.5104166666666666,0.056389641248033896,-0.07291666666666663,-0.18814367350609829
Matt Rhule,00-0034869,Sam Darnold,1,0.09375,-0.4338997695852534,5,0.2875,-0.1993866125761207,-0.19374999999999998,-0.2345131570091327
Maurice Carthon,00-0000865,Charlie Batch,1,0.1612903225806451,-0.3663594470046083,1,0.1935483870967742,-0.3095495672698663,-0.03225806451612909,-0.056809879734742
Maurice Carthon,00-0021141,Joey Harrington,1,0.15625,-0.1635964427750773,5,0.175,-0.33548055176539643,-0.01874999999999999,0.17188410899031914
Mick Lombardi,00-0031280,Derek Carr,1,0.46875,-0.0953716690042075,10,0.440625,-0.06945883301055979,0.02812500000000001,-0.025912835993647715
Mike Groh,00-0032950,Carson Wentz,2,0.546875,0.031501138024052994,4,0.4921875,0.03181213058745855,0.0546875,-0.00031099256340555437
Mike Heimerdinger,00-0011024,Steve McNair,4,0.7326108870967742,0.17307706092772301,3,0.4432123655913978,-0.07558232746503622,0.2893985215053764,0.24865938839275925
Mike Heimerdinger,00-0024218,Vince Young,2,0.546875,0.0106018725496939,2,0.34375,-0.04459044683154005,0.203125,0.05519231938123395
Mike Holmgren,00-0007091,Matt Hasselbeck,4,0.6875,0.12589358663991412,7,0.45852534562211983,-0.0984012148840778,0.22897465437788017,0.22429480152399192
Mike Johnson,00-0023436,Alex Smith,1,0.34375,-0.1761740986717267,13,0.4567307692307692,-0.07259996749716469,-0.11298076923076922,-0.10357413117456202
Mike Kafka,00-0035710,Daniel Jones,3,0.3229166666666667,-0.20790678452411296,4,0.296875,-0.1653832200719463,0.026041666666666685,-0.04252356445216665
Mike LaFleur,00-0026498,Matthew Stafford,3,0.7604166666666666,0.10831464550629637,13,0.4495192307692308,-0.07220624796700928,0.31089743589743585,0.18052089347330563
Mike LaFleur,00-0037013,Zach Wilson,2,0.15625,-0.2320904468315401,1,0.03125,-0.4718479543666405,0.125,0.23975750753510042
Mike Macdonald,00-0030565,Geno Smith,1,0.46875,-0.0131344876660341,5,0.33125,-0.15519464240156358,0.1375,0.1420601547355295
Mike Macdonald,00-0034869,Sam Darnold,1,0.65625,0.0708498174071819,5,0.175,-0.30033652997460775,0.48125,0.3711863473817896
Mike Martz,00-0009311,Jon Kitna,2,0.265625,-0.27134245682632774,5,0.4856854838709677,-0.04882214989335341,-0.22006048387096772,-0.22252030693297434
Mike Martz,00-0017200,Kurt Warner,1,1.0,0.4723502304147465,6,0.59375,0.058154738243964575,0.40625,0.41419549217078194
Mike Martz,00-0020679,Shaun Hill,1,0.25,-0.3192540322580645,2,0.25,-0.32286453684814476,0.0,0.003610504590080277
Mike Martz,00-0024226,Jay Cutler,2,0.171875,-0.36053529199354273,8,0.4921875,-0.033762745897766906,-0.3203125,-0.32677254609577583
Mike McCarthy,00-0001823,Aaron Brooks,4,0.4710181451612903,-0.05287393182345454,1,0.3125,-0.2567540322580645,0.1585181451612903,0.20388010043460994
Mike McCarthy,00-0005106,Brett Favre,1,0.375,-0.314607771260997,10,0.6734879032258064,0.09620532462740715,-0.29848790322580643,-0.41081309588840415
Mike McCarthy,00-0023436,Alex Smith,1,0.03125,-0.2885964427750773,13,0.4807692307692308,-0.06395209487383001,-0.4495192307692308,-0.22464434790124727
Mike McCarthy,00-0023459,Aaron Rodgers,9,0.8541666666666666,0.31338159569487567,7,0.7276785714285714,0.10982046410939739,0.12648809523809523,0.20356113158547828
Mike McCarthy,00-0027973,Andy Dalton,1,0.25,-0.2693594208211144,11,0.4715909090909091,-0.036020305101307847,-0.22159090909090912,-0.23333911571980656
Mike McCarthy,00-0033077,Dak Prescott,4,0.6640625,0.10438750436829579,5,0.76875,0.30339239231278226,-0.10468750000000004,-0.19900488794448645
Mike McCoy,00-0010346,Peyton Manning,1,0.9375,0.3833017077798861,14,0.8789602534562212,0.3106347291351919,0.0585397465437788,0.07266697864469418
Mike McCoy,00-0022942,Philip Rivers,4,0.6640625,0.12970579849730707,11,0.8068181818181818,0.23577599652123793,-0.14275568181818177,-0.10607019802393086
Mike McCoy,00-0023541,Kyle Orton,2,0.4375,-0.0949102919935427,3,0.15625,-0.29936854439381505,0.28125,0.20445825240027235
"Mike McCoy (fired November 20, 2017)",00-0032156,Trevor Siemian,1,0.125,-0.3780979543666405,1,0.1875,-0.2693344508880029,-0.0625,-0.10876350347863761
Mike McDaniel,00-0031345,Jimmy Garoppolo,1,0.84375,0.258349817407182,2,0.890625,0.3486021161620328,-0.046875,-0.0902522987548508
Mike McDaniel,00-0036212,Tua Tagovailoa,4,0.578125,0.05423292301525513,2,0.40625,0.017909553168459852,0.171875,0.03632336984679528
Mike Mularkey,00-0015700,Kordell Stewart,1,0.9032258064516128,0.3339717741935483,2,0.38256048387096775,-0.15946239996699935,0.520665322580645,0.49343417416054763
Mike Mularkey,00-0021141,Joey Harrington,1,0.1875,-0.3573964853153587,5,0.16875,-0.29672054325734015,0.01874999999999999,-0.06067594205801857
Mike Mularkey,00-0026143,Matt Ryan,4,0.734375,0.2825178455962564,11,0.5823863636363636,0.03820133190324875,0.15198863636363635,0.24431651369300766
Mike Mularkey,00-0027948,Blaine Gabbert,1,0.09375,-0.3630844508880029,2,0.078125,-0.354246464045218,0.015625,-0.008837986842784917
Mike Mularkey,00-0032268,Marcus Mariota,3,0.34375,-0.08284294934324023,2,0.359375,-0.1971499760890357,-0.015625,0.11430702674579547
Mike Munchak,00-0007091,Matt Hasselbeck,1,0.4375,-0.144107404692082,10,0.5522177419354839,-0.0041126752936806125,-0.1147177419354839,-0.13999472939840138
Mike Munchak,00-0023682,Ryan Fitzpatrick,1,0.5625,-0.0016216690042075,9,0.3125,-0.22718247355133606,0.25,0.22556080454712857
Mike Nolan,00-0020679,Shaun Hill,1,0.25,-0.3192540322580645,2,0.25,-0.32286453684814476,0.0,0.003610504590080277
Mike Nolan,00-0023436,Alex Smith,3,0.09375,-0.33284294934324027,11,0.5454545454545454,-0.011040438918649708,-0.4517045454545454,-0.32180251042459057
Mike Pettine,00-0026625,Brian Hoyer,1,0.25,-0.2699240986717267,2,0.421875,-0.144812850631136,-0.171875,-0.12511124804059068
Mike Shanahan,00-0011022,Donovan McNabb,1,0.25,-0.2318844876660341,10,0.6506048387096774,0.11609348307620457,-0.40060483870967745,-0.3479779707422387
Mike Shanahan,00-0022121,Rex Grossman,1,0.375,-0.1891216690042075,2,0.328125,-0.20814812745030606,0.046875,0.01902645844609857
Mike Shanahan,00-0029665,Robert Griffin,2,0.640625,0.2522845531684599,1,0.28125,-0.2218479543666405,0.359375,0.4741325075351004
Mike Sheppard,00-0001823,Aaron Brooks,1,0.3125,-0.2567540322580645,4,0.4710181451612903,-0.05287393182345454,-0.1585181451612903,-0.20388010043460994
Mike Sheppard,00-0008612,Rob Johnson,1,0.3225806451612903,-0.2466733870967741,1,0.3548387096774194,-0.1650853889943073,-0.03225806451612906,-0.08158799810246681
Mike Sherman,00-0005106,Brett Favre,1,0.8709677419354839,0.3163922491039427,10,0.623891129032258,0.03310532259091318,0.2470766129032259,0.2832869265130295
Mike Sherman,00-0022787,Matt Schaub,1,0.625,0.0973502304147465,6,0.6197916666666666,0.06929901855611831,0.00520833333333337,0.02805121185862819
Mike Sherman,00-0029701,Ryan Tannehill,2,0.328125,-0.0602154468315401,8,0.546875,0.000830624153125202,-0.21875,-0.0610460709846653
Mike Shula,00-0022803,Eli Manning,1,0.5,-0.0541982922201138,13,0.5504807692307693,0.0182177514089195,-0.050480769230769273,-0.0724160436290333
Mike Shula,00-0027939,Cam Newton,5,0.60625,0.07328553196059122,4,0.6796875,0.2093273757307468,-0.07343750000000004,-0.1360418437701556
Mike Shula,00-0035710,Daniel Jones,1,0.25,-0.0698464427750773,6,0.3177083333333333,-0.20256779851417447,-0.06770833333333331,0.13272135573909716
Mike Singletary,00-0023436,Alex Smith,2,0.328125,-0.2042852919935427,12,0.46875,-0.05928359101231517,-0.140625,-0.14500170098122753
Mike Smith,00-0026143,Matt Ryan,7,0.6964285714285714,0.2047852523056965,8,0.55859375,0.014598658397610792,0.1378348214285714,0.1901865939080857
Mike Solari,00-0006355,Trent Green,1,0.65625,0.1454362170087976,5,0.942741935483871,0.40243224048087506,-0.286491935483871,-0.25699602347207745
Mike Sullivan,00-0022803,Eli Manning,2,0.15625,-0.38996059384164217,12,0.6119791666666666,0.08021280531492701,-0.45572916666666663,-0.4701733991565692
Mike Sullivan,00-0026993,Josh Freeman,1,0.5625,0.0348502304147465,3,0.3645833333333333,-0.0620096160099069,0.19791666666666669,0.0968598464246534
Mike Sullivan,00-0030520,Mike Glennon,1,0.1875,-0.1323464427750773,1,0.1875,-0.397900182592818,0.0,0.2655537398177407
Mike Tice,00-0003739,Daunte Culpepper,3,0.9166666666666666,0.385843215475887,2,0.6774193548387097,0.19745315221138798,0.2392473118279569,0.18839006326449903
Mike Tice,00-0008442,Brad Johnson,1,0.375,-0.1358137829912024,5,0.4387096774193548,-0.09611819508924738,-0.0637096774193548,-0.039695587901955015
Mike Tice,00-0024226,Jay Cutler,1,0.34375,-0.2255040322580644,9,0.4375,-0.08507427987901736,-0.09375,-0.14042975237904703
Mike Tomlin,00-0022924,Ben Roethlisberger,14,0.6919642857142857,0.13275973642299368,3,0.75,0.32340705065675973,-0.0580357142857143,-0.19064731423376605
Mike Tomlin,00-0023459,Aaron Rodgers,1,0.46875,-0.1588541666666666,15,0.8208333333333333,0.249868785112422,-0.3520833333333333,-0.4087229517790886
Mike Tomlin,00-0029263,Russell Wilson,1,0.40625,-0.175357404692082,12,0.6796875,0.16745045943534667,-0.2734375,-0.3428078641274287
Mike Tomlin,00-0034771,Mason Rudolph,1,0.0625,-0.3943344508880029,1,0.09375,-0.4755040322580645,-0.03125,0.08116958137006158
Mike Vrabel,00-0029701,Ryan Tannehill,4,0.65625,0.10038580868757968,6,0.4010416666666667,-0.08588818919806622,0.2552083333333333,0.18627399788564591
Mike Vrabel,00-0032268,Marcus Mariota,1,0.28125,-0.2463997695852534,4,0.3671875,-0.09910725765563468,-0.0859375,-0.14729251192961873
Mike Vrabel,00-0039851,Drake Maye,1,1.0,0.5431655491119971,1,0.1875,-0.1323464427750773,0.8125,0.6755119918870744
Mike Zimmer,00-0027854,Sam Bradford,1,0.34375,-0.2255040322580644,4,0.234375,-0.21555073667536187,0.109375,-0.009953295582702526
Mike Zimmer,00-0028986,Case Keenum,1,0.75,0.2300759013282732,3,0.15625,-0.4102669000554137,0.59375,0.6403428013836869
Mike Zimmer,00-0029604,Kirk Cousins,4,0.53125,-0.028283826169051122,6,0.5989583333333334,0.06386871020633395,-0.06770833333333337,-0.09215253637538506
Mike Zimmer,00-0031237,Teddy Bridgewater,2,0.5,0.11165955316845985,2,0.484375,-0.0929521074254412,0.015625,0.20461166059390107
Nathaniel Hackett,00-0023459,Aaron Rodgers,4,0.8125,0.16652244246305556,12,0.7942708333333334,0.24359065334728672,0.01822916666666663,-0.07706821088423116
Nathaniel Hackett,00-0023541,Kyle Orton,1,0.21875,-0.3006094208211144,4,0.28125,-0.19682919908685403,-0.0625,-0.10378022173426038
Nathaniel Hackett,00-0031407,Blake Bortles,3,0.34375,-0.18146473642241756,2,0.171875,-0.2164654468315401,0.171875,0.03500071040912253
Nathaniel Hackett,00-0037013,Zach Wilson,1,0.03125,-0.4718479543666405,2,0.15625,-0.2320904468315401,-0.125,-0.23975750753510042
Nick Caley,00-0039163,C.J. Stroud,1,0.34375,-0.1593479543666405,2,0.421875,0.03353455316845985,-0.078125,-0.19288250753510036
Nick Holz,00-0034771,Mason Rudolph,1,0.09375,-0.4755040322580645,1,0.0625,-0.3943344508880029,0.03125,-0.08116958137006158
Nick Saban,00-0005589,Gus Frerotte,1,0.5,0.0181155123339658,1,0.34375,-0.2104482922201138,0.15625,0.2285638045540796
Nick Saban,00-0021141,Joey Harrington,1,0.1875,-0.3573964853153587,5,0.16875,-0.29672054325734015,0.01874999999999999,-0.06067594205801857
Nick Sirianni,00-0022942,Philip Rivers,1,0.65625,-0.05625,14,0.7767857142857143,0.22632922540877468,-0.1205357142857143,-0.28257922540877467
Nick Sirianni,00-0029668,Andrew Luck,1,0.71875,0.1494959677419355,4,0.6796875,0.2235186666637301,0.0390625,-0.07402269892179461
Nick Sirianni,00-0033119,Jacoby Brissett,1,0.53125,0.0036002304147465,3,0.375,-0.14014930132239392,0.15625,0.14374953173714042
Norm Chow,00-0011024,Steve McNair,1,0.15625,-0.3983254928315412,6,0.6839717741935484,0.14398112569122076,-0.5277217741935484,-0.542306618522762
Norm Chow,00-0024218,Vince Young,2,0.34375,-0.04459044683154005,2,0.546875,0.0106018725496939,-0.203125,-0.05519231938123395
Norv Turner,00-0003292,Kerry Collins,2,0.5,-0.03696745682632775,5,0.4764112903225806,-0.0734914627810232,0.023588709677419384,0.036524005954695446
Norv Turner,00-0005180,Jay Fiedler,2,0.484375,-0.05736554491266099,2,0.5806451612903225,0.0033180538648813485,-0.09627016129032251,-0.06068359877754234
Norv Turner,00-0022942,Philip Rivers,6,0.78125,0.22937562709542847,9,0.7604166666666666,0.19290059923891936,0.02083333333333337,0.03647502785650911
Norv Turner,00-0023436,Alex Smith,1,0.21875,-0.2380844508880029,13,0.46634615384615385,-0.06783763271129728,-0.24759615384615385,-0.17024681817670562
Norv Turner,00-0023460,Jason Campbell,1,0.21875,-0.3453716690042075,4,0.4375,-0.08639207698474484,-0.21875,-0.2589795920194627
Norv Turner,00-0027854,Sam Bradford,1,0.34375,-0.2255040322580644,4,0.234375,-0.21555073667536187,0.109375,-0.009953295582702526
Norv Turner,00-0027939,Cam Newton,1,0.75,0.164599817407182,8,0.625,0.12989216816484517,0.125,0.034707649242336824
Norv Turner,00-0031237,Teddy Bridgewater,2,0.5,0.11165955316845985,2,0.484375,-0.0929521074254412,0.015625,0.20461166059390107
Parks Frazier,00-0026143,Matt Ryan,1,0.0625,-0.4916982922201138,14,0.6629464285714286,0.14585602325291971,-0.6004464285714286,-0.6375543154730335
Pat Shurmur,00-0019599,Marc Bulger,1,0.03125,-0.5328716690042076,7,0.4419642857142857,-0.0876152819539807,-0.4107142857142857,-0.44525638705022685
Pat Shurmur,00-0022803,Eli Manning,1,0.5,-0.0541982922201138,13,0.5504807692307693,0.0182177514089195,-0.050480769230769273,-0.0724160436290333
Pat Shurmur,00-0026898,Mark Sanchez,1,0.59375,0.0738259013282732,4,0.3125,-0.13935715440374355,0.28125,0.21318305573201674
Pat Shurmur,00-0027688,Colt McCoy,1,0.21875,-0.2380844508880029,1,0.28125,-0.0385964427750773,-0.0625,-0.1994880081129256
Pat Shurmur,00-0027854,Sam Bradford,3,0.2916666666666667,-0.17800819123495615,2,0.203125,-0.2768412026273217,0.08854166666666669,0.09883301139236556
Pat Shurmur,00-0028986,Case Keenum,1,0.75,0.2300759013282732,3,0.15625,-0.4102669000554137,0.59375,0.6403428013836869
