season,team,games,total_points,ppg,plays,total_epa,mean_epa,total_yards,games_est,yards_per_game,epa_per_play
2011,DET,16,474.0,29.625,1115,41.2045439102943,0.0369547479016092,6426.0,16,401.625,0.0369547479016092
2011,GB,16,560.0,35.0,986,226.01583669441385,0.2292249865054907,6290.0,16,393.125,0.2292249865054907
2011,HOU,16,381.0,23.8125,1064,24.882718417587533,0.0233860135503642,5970.0,16,373.125,0.0233860135503642
2011,IND,16,243.0,15.1875,969,-126.14633542784304,-0.1301819767057203,4596.0,16,287.25,-0.1301819767057203
2011,JAX,16,243.0,15.1875,1027,-178.08792481961652,-0.1734059637970949,4164.0,16,260.25,-0.1734059637970949
2011,KC,16,212.0,13.25,1043,-98.58177598941272,-0.0945175225210093,4984.0,16,311.5,-0.0945175225210093
2011,LA,16,193.0,12.0625,1047,-188.4568419594453,-0.1799969837243985,4529.0,16,283.0625,-0.1799969837243985
2011,LAC,16,406.0,25.375,1079,95.2381346221624,0.088265185006638,6300.0,16,393.75,0.088265185006638
2011,LV,16,359.0,22.4375,1052,18.15278858529342,0.0172555024575032,6015.0,16,375.9375,0.0172555024575032
2011,MIA,16,329.0,20.5625,1012,-34.191758227282875,-0.0337863223589751,5088.0,16,318.0,-0.0337863223589751
2011,MIN,16,340.0,21.25,1032,-55.73278022452013,-0.0540046320005039,5268.0,16,329.25,-0.0540046320005039
2011,NE,16,513.0,32.0625,1119,217.56754526105027,0.1944303353539323,6792.0,16,424.5,0.1944303353539323
2011,NO,16,547.0,34.1875,1150,228.33145439727565,0.1985490907802397,7557.0,16,472.3125,0.1985490907802397
2011,NYG,16,394.0,24.625,1055,56.23346620001274,0.0533018636966945,6181.0,16,386.3125,0.0533018636966945
2011,NYJ,16,377.0,23.5625,1075,-77.99790781416793,-0.072556193315505,4996.0,16,312.25,-0.072556193315505
2011,PHI,16,396.0,24.75,1053,56.282367964221606,0.0534495422262313,6399.0,16,399.9375,0.0534495422262313
2011,PIT,16,325.0,20.3125,1044,56.99636725617652,0.0545942215097476,5970.0,16,373.125,0.0545942215097476
2011,SEA,16,321.0,20.0625,1032,-72.10409025318941,-0.0698683045089044,4871.0,16,304.4375,-0.0698683045089044
2011,SF,16,380.0,23.75,1005,-8.1778033349978,-0.0081371177462664,5001.0,16,312.5625,-0.0081371177462664
2011,TB,16,287.0,17.9375,1002,-109.02793515372156,-0.1088103145246722,5116.0,16,319.75,-0.1088103145246722
2011,TEN,16,325.0,20.3125,1006,-46.17646808825943,-0.0459010617179517,5321.0,16,332.5625,-0.0459010617179517
2011,WAS,16,288.0,18.0,1065,-61.55123525515798,-0.057794587094045,5379.0,16,336.1875,-0.057794587094045
2012,ARI,16,250.0,15.625,1050,-271.70155567628296,-0.2587633863583647,4212.0,16,263.25,-0.2587633863583647
2012,ATL,16,419.0,26.1875,1048,92.90665532626154,0.0886513886700968,5920.0,16,370.0,0.0886513886700968
2012,BAL,16,398.0,24.875,1079,28.299668857998466,0.0262276819814628,5652.0,16,353.25,0.0262276819814628
2012,BUF,16,344.0,21.5,1001,-7.518983378039767,-0.0075114719061336,5494.0,16,343.375,-0.0075114719061336
2012,CAR,16,357.0,22.3125,1018,82.96715959524835,0.0815001567733284,5783.0,16,361.4375,0.0815001567733284
2012,CHI,16,375.0,23.4375,1029,-41.90808794202754,-0.0407270048027478,4989.0,16,311.8125,-0.0407270048027478
2012,CIN,16,391.0,24.4375,1038,-2.0143382308226063,-0.0019405955980949,5340.0,16,333.75,-0.0019405955980949
2012,CLE,16,302.0,18.875,1023,-70.25970550311877,-0.0686800640304191,5035.0,16,314.6875,-0.0686800640304191
2012,DAL,16,376.0,23.5,1084,49.15312413143588,0.0453442104533541,6022.0,16,376.375,0.0453442104533541
2012,DEN,16,481.0,30.0625,1116,125.6434081364346,0.1125836990469844,6401.0,16,400.0625,0.1125836990469844
2012,DET,16,372.0,23.25,1190,-3.9162727982997474,-0.0032909855447897,6546.0,16,409.125,-0.0032909855447897
2012,GB,16,433.0,27.0625,1086,109.26341698732654,0.1006108812037997,5773.0,16,360.8125,0.1006108812037997
2012,HOU,16,416.0,26.0,1108,76.29827364299759,0.0688612578005393,5974.0,16,373.375,0.0688612578005393
2012,IND,16,357.0,22.3125,1142,39.58054860522454,0.0346589742602666,5816.0,16,363.5,0.0346589742602666
2012,JAX,16,255.0,15.9375,1054,-121.4078127978262,-0.1151876781763057,4799.0,16,299.9375,-0.1151876781763057
2012,KC,16,211.0,13.1875,1040,-137.64357087763764,-0.1323495873823439,5113.0,16,319.5625,-0.1323495873823439
2012,LA,16,299.0,18.6875,1029,-37.13079458698001,-0.0360843484810301,5286.0,16,330.375,-0.0360843484810301
2012,LAC,16,350.0,21.875,1017,-44.12276675760268,-0.04338521805074,4765.0,16,297.8125,-0.04338521805074
2012,LV,16,290.0,18.125,1075,-64.8458753760132,-0.0603217445358262,5511.0,16,344.4375,-0.0603217445358262
2012,MIA,16,288.0,18.0,1016,-47.55220379000335,-0.0468033501870111,5005.0,16,312.8125,-0.0468033501870111
2012,MIN,16,379.0,23.6875,1020,12.88993163953379,0.0126371878818958,5408.0,16,338.0,0.0126371878818958
2012,NE,16,557.0,34.8125,1229,215.06862279205225,0.1749948110594404,6855.0,16,428.4375,0.1749948110594404
2012,NO,16,461.0,28.8125,1091,102.92818233216624,0.0943429718901615,6589.0,16,411.8125,0.0943429718901615
2012,NYG,16,429.0,26.8125,1007,87.95833831145869,0.0873469099418656,5703.0,16,356.4375,0.0873469099418656
2012,NYJ,16,281.0,17.5625,1071,-109.14565440719436,-0.1019100414633,4792.0,16,299.5,-0.1019100414633
2012,PHI,16,280.0,17.5,1116,-84.12400917725283,-0.075379936538757,5672.0,16,354.5,-0.075379936538757
2012,PIT,16,336.0,21.0,1054,-7.351757154546704,-0.0069751016646553,5337.0,16,333.5625,-0.0069751016646553
2012,SEA,16,412.0,25.75,1006,109.55530368004575,0.1089018923260892,5627.0,16,351.6875,0.1089018923260892
2012,SF,16,397.0,24.8125,991,104.36947187380623,0.1053173278242242,5808.0,16,363.0,0.1053173278242242
2012,TB,16,389.0,24.3125,1039,16.661217236858022,0.0160358202472165,5846.0,16,365.375,0.0160358202472165
2012,TEN,16,330.0,20.625,989,-91.3400310302774,-0.0923559464411298,5020.0,16,313.75,-0.0923559464411298
2012,WAS,16,436.0,27.25,1021,140.32669318829488,0.137440443867086,6144.0,16,384.0,0.137440443867086
2013,ARI,16,379.0,23.6875,1063,-22.951044595525023,-0.0215908227615475,5564.0,16,347.75,-0.0215908227615475
2013,ATL,16,353.0,22.0625,1071,8.428875600532155,0.0078700985999366,5508.0,16,344.25,0.0078700985999366
2013,BAL,16,320.0,20.0,1127,-105.17466270333566,-0.0933226820792685,4931.0,16,308.1875,-0.0933226820792685
2013,BUF,16,339.0,21.1875,1143,-84.69357861975095,-0.0740976190898958,5445.0,16,340.3125,-0.0740976190898958
2013,CAR,16,366.0,22.875,1011,50.50420904910061,0.04995470726914,5086.0,16,317.875,0.04995470726914
2013,CHI,16,445.0,27.8125,1044,84.27957906621141,0.0807275661553749,6128.0,16,383.0,0.0807275661553749
2013,CIN,16,430.0,26.875,1112,33.05076515068453,0.0297219111067306,5906.0,16,369.125,0.0297219111067306
2013,CLE,16,308.0,19.25,1103,-82.2333692983075,-0.0745542786022733,5436.0,16,339.75,-0.0745542786022733
2013,DAL,16,439.0,27.4375,987,59.05821243944956,0.0598360814989357,5469.0,16,341.8125,0.0598360814989357
2013,DEN,16,606.0,37.875,1183,241.5023759228532,0.204144020222192,7341.0,16,458.8125,0.204144020222192
2013,DET,16,395.0,24.6875,1122,-5.363508654979654,-0.0047803107441886,6293.0,16,393.3125,-0.0047803107441886
2013,GB,16,417.0,26.0625,1106,75.83515034234802,0.0685670437091754,6419.0,16,401.1875,0.0685670437091754
2013,HOU,16,276.0,17.25,1118,-121.3336639979562,-0.1085274275473669,5559.0,16,347.4375,-0.1085274275473669
2013,IND,16,391.0,24.4375,1055,51.78983888096939,0.0490898946739046,5491.0,16,343.1875,0.0490898946739046
2013,JAX,16,247.0,15.4375,1059,-166.80451069998452,-0.1575113415486161,4704.0,16,294.0,-0.1575113415486161
2013,KC,16,430.0,26.875,1056,23.9132022636112,0.0226450779011469,5412.0,16,338.25,0.0226450779011469
2013,LA,16,348.0,21.75,992,-61.28091891080511,-0.0617751198697632,4897.0,16,306.0625,-0.0617751198697632
2013,LAC,16,396.0,24.75,1106,156.41355124899036,0.141422740731456,6299.0,16,393.6875,0.141422740731456
2013,LV,16,322.0,20.125,1030,-58.44822937730787,-0.0567458537643765,5348.0,16,334.25,-0.0567458537643765
2013,MIA,16,317.0,19.8125,1016,-41.543827633334814,-0.040889594127298,5014.0,16,313.375,-0.040889594127298
2013,MIN,16,391.0,24.4375,1033,-18.6282215636178,-0.0180331283287684,5516.0,16,344.75,-0.0180331283287684
2013,NE,16,444.0,27.75,1176,73.31365754092295,0.0623415455279957,6175.0,16,385.9375,0.0623415455279957
2013,NO,16,414.0,25.875,1103,125.31604396461827,0.1136138204574961,6414.0,16,400.875,0.1136138204574961
2013,NYG,16,294.0,18.375,1019,-143.4218079837446,-0.140747603516923,4932.0,16,308.25,-0.140747603516923
2013,NYJ,16,290.0,18.125,1043,-109.16340584334316,-0.1046629010962062,5096.0,16,318.5,-0.1046629010962062
2013,PHI,16,442.0,27.625,1084,106.17184849818796,0.0979445096846752,6702.0,16,418.875,0.0979445096846752
2013,PIT,16,379.0,23.6875,1037,-1.379516794954987,-0.0013302958485583,5414.0,16,338.375,-0.0013302958485583
2013,SEA,16,417.0,26.0625,994,57.6466448800586,0.0579946125553909,5446.0,16,340.375,0.0579946125553909
2013,SF,16,406.0,25.375,975,33.18628021651193,0.0340372104784737,5195.0,16,324.6875,0.0340372104784737
2013,TB,16,288.0,18.0,1031,-91.44588605961084,-0.0886963007367709,4465.0,16,279.0625,-0.0886963007367709
2013,TEN,16,362.0,22.625,1063,21.58757285645944,0.020308158848974,5402.0,16,337.625,0.020308158848974
2013,WAS,16,334.0,20.875,1140,-66.3259212515831,-0.0581806326768272,5922.0,16,370.125,-0.0581806326768272
2014,ARI,16,310.0,19.375,1042,-25.58077590364505,-0.0245496889670298,5138.0,16,321.125,-0.0245496889670298
2014,ATL,16,381.0,23.8125,1072,7.445049427734922,0.0069450087945288,6057.0,16,378.5625,0.0069450087945288
2014,BAL,16,409.0,25.5625,1052,70.32676814307082,0.0668505400599532,5858.0,16,366.125,0.0668505400599532
2014,BUF,16,343.0,21.4375,1047,-77.74833894803004,-0.0742582033887584,5116.0,16,319.75,-0.0742582033887584
2014,CAR,16,339.0,21.1875,1093,-7.364096681066703,-0.006737508399878,5557.0,16,347.3125,-0.006737508399878
2014,CHI,16,319.0,19.9375,1048,-52.14341838719015,-0.0497551702167844,5256.0,16,328.5,-0.0497551702167844
2014,CIN,16,365.0,22.8125,1053,-18.570552504980277,-0.0176358523314152,5585.0,16,349.0625,-0.0176358523314152
2014,CLE,16,299.0,18.6875,1047,-74.31504717042107,-0.0709790326365053,5199.0,16,324.9375,-0.0709790326365053
2014,DAL,16,467.0,29.1875,1045,122.68967127946844,0.1174063839994913,6153.0,16,384.5625,0.1174063839994913
2014,DEN,16,482.0,30.125,1109,94.40232663260774,0.0851238292449123,6470.0,16,404.375,0.0851238292449123
2014,DET,16,321.0,20.0625,1074,-7.467572824785229,-0.0069530473228912,5472.0,16,342.0,-0.0069530473228912
2014,GB,16,486.0,30.375,1030,145.99691928411443,0.1417445818292373,6204.0,16,387.75,0.1417445818292373
2014,HOU,16,372.0,23.25,1092,-34.35505769654309,-0.0314606755462848,5534.0,16,345.875,-0.0314606755462848
2014,IND,16,458.0,28.625,1135,30.02828384618713,0.0264566377499446,6524.0,16,407.75,0.0264566377499446
2014,JAX,16,249.0,15.5625,1033,-167.0752594192927,-0.161737908440748,4639.0,16,289.9375,-0.161737908440748
2014,KC,16,353.0,22.0625,1000,23.64439918667833,0.0236443991866783,5105.0,16,319.0625,0.0236443991866783
2014,LA,16,324.0,20.25,993,-115.74284449021756,-0.1165587557806823,5047.0,16,315.4375,-0.1165587557806823
2014,LAC,16,348.0,21.75,1064,17.804821446010635,0.0167338547424912,5468.0,16,341.75,0.0167338547424912
2014,LV,16,253.0,15.8125,1023,-174.3091218312166,-0.1703901484176115,4520.0,16,282.5,-0.1703901484176115
2014,MIA,16,388.0,24.25,1080,21.22188717450906,0.0196498955319528,5616.0,16,351.0,0.0196498955319528
2014,MIN,16,325.0,20.3125,1010,-29.7645768496602,-0.0294698780689704,5071.0,16,316.9375,-0.0294698780689704
2014,NE,16,468.0,29.25,1115,99.57094582661452,0.0893012967054838,5873.0,16,367.0625,0.0893012967054838
2014,NO,16,401.0,25.0625,1125,74.68370362708659,0.066385514335188,6591.0,16,411.9375,0.066385514335188
2014,NYG,16,380.0,23.75,1119,-16.036770183766865,-0.0143313406467979,5885.0,16,367.8125,-0.0143313406467979
2014,NYJ,16,283.0,17.6875,1080,-83.3115328807159,-0.077140308222885,5232.0,16,327.0,-0.077140308222885
2014,PHI,16,474.0,29.625,1159,-6.093609358869659,-0.0052576439679634,6360.0,16,397.5,-0.0052576439679634
2014,PIT,16,436.0,27.25,1087,131.70347567030262,0.1211623511226335,6601.0,16,412.5625,0.1211623511226335
2014,SEA,16,394.0,24.625,1041,93.1572678576338,0.0894882496230872,6032.0,16,377.0,0.0894882496230872
2014,SF,16,306.0,19.125,1046,-30.090865719361208,-0.0287675580491024,5255.0,16,328.4375,-0.0287675580491024
2014,TB,16,277.0,17.3125,987,-109.49976680931718,-0.1109420129780315,4672.0,16,292.0,-0.1109420129780315
2014,TEN,16,254.0,15.875,951,-116.89765586354328,-0.1229207737786995,4872.0,16,304.5,-0.1229207737786995
2014,WAS,16,301.0,18.8125,1049,-55.60575251905249,-0.0530083436787916,5744.0,16,359.0,-0.0530083436787916
2015,ARI,16,489.0,30.5625,1065,141.79330979156245,0.1331392580202464,6562.0,16,410.125,0.1331392580202464
2015,ATL,16,339.0,21.1875,1126,-0.7814391487858341,-0.0006939956916392,6002.0,16,375.125,-0.0006939956916392
2015,BAL,16,328.0,20.5,1125,-92.06871922492034,-0.0818388615332625,5754.0,16,359.625,-0.0818388615332625
2015,BUF,16,379.0,23.6875,1058,25.576248788418187,0.0241741481932118,5799.0,16,362.4375,0.0241741481932118
2015,CAR,16,500.0,31.25,1080,80.0890687187218,0.0741565451099276,5888.0,16,368.0,0.0741565451099276
2015,CHI,16,335.0,20.9375,1066,-22.483220959965745,-0.0210912016509997,5524.0,16,345.25,-0.0210912016509997
2015,CIN,16,419.0,26.1875,1037,79.48067941845657,0.0766448210399774,5748.0,16,359.25,0.0766448210399774
2015,CLE,16,278.0,17.375,1097,-80.17222293972881,-0.073083156736307,5321.0,16,332.5625,-0.073083156736307
2015,DAL,16,275.0,17.1875,1012,-72.36086239264621,-0.0715028284512314,5371.0,16,335.6875,-0.0715028284512314
2015,DEN,16,355.0,22.1875,1091,-76.59878805097706,-0.0702097049046535,5697.0,16,356.0625,-0.0702097049046535
2015,DET,16,358.0,22.375,1066,-22.665360636246245,-0.0212620643867225,5563.0,16,347.6875,-0.0212620643867225
2015,GB,16,368.0,23.0,1130,4.952155781041025,0.004382438744284,5373.0,16,335.8125,0.004382438744284
2015,HOU,16,339.0,21.1875,1160,-62.2511543437781,-0.0536647882273949,5592.0,16,349.5,-0.0536647882273949
2015,IND,16,333.0,20.8125,1079,-88.76874588329301,-0.0822694586499471,5165.0,16,322.8125,-0.0822694586499471
2015,JAX,16,376.0,23.5,1050,-56.56318840269204,-0.053869703240659,5589.0,16,349.3125,-0.053869703240659
2015,KC,16,405.0,25.3125,986,32.18595429416809,0.0326429556735984,5317.0,16,332.3125,0.0326429556735984
2015,LA,16,280.0,17.5,946,-137.60822488945718,-0.1454632398408638,4777.0,16,298.5625,-0.1454632398408638
2015,LAC,16,320.0,20.0,1160,-19.71795516196057,-0.0169982372085867,5962.0,16,372.625,-0.0169982372085867
2015,LV,16,359.0,22.4375,1038,-43.072161166561216,-0.0414953383107526,5350.0,16,334.375,-0.0414953383107526
2015,MIA,16,310.0,19.375,1020,-31.31416539249709,-0.0307001621495069,5321.0,16,332.5625,-0.0307001621495069
2015,MIN,16,365.0,22.8125,1008,22.93818751962109,0.0227561384123225,5159.0,16,322.4375,0.0227561384123225
2015,NE,16,465.0,29.0625,1091,97.11552239905124,0.0890151442704411,6012.0,16,375.75,0.0890151442704411
2015,NO,16,408.0,25.5,1138,88.90615703442926,0.0781249183079343,6479.0,16,404.9375,0.0781249183079343
2015,NYG,16,420.0,26.25,1101,27.888121912109728,0.0253298110010079,5963.0,16,372.6875,0.0253298110010079
2015,NYJ,16,387.0,24.1875,1094,27.123435286394063,0.0247929024555704,5936.0,16,371.0,0.0247929024555704
2015,PHI,16,377.0,23.5625,1143,-50.43929816928728,-0.0441288697894027,5842.0,16,365.125,-0.0441288697894027
2015,PIT,16,423.0,26.4375,1053,86.76530287747211,0.082398198364171,6363.0,16,397.6875,0.082398198364171
2015,SEA,16,423.0,26.4375,1053,107.6023236434118,0.1021864422064689,6084.0,16,380.25,0.1021864422064689
2015,SF,16,238.0,14.875,996,-90.44989606154957,-0.0908131486561742,4872.0,16,304.5,-0.0908131486561742
2015,TB,16,342.0,21.375,1075,7.378729033470707,0.0068639339846239,6034.0,16,377.125,0.0068639339846239
2015,TEN,16,299.0,18.6875,1021,-103.5880973940051,-0.1014574901018659,5001.0,16,312.5625,-0.1014574901018659
2015,WAS,16,388.0,24.25,1051,23.97858186370372,0.0228150160453888,5677.0,16,354.8125,0.0228150160453888
2016,ARI,16,418.0,26.125,1142,-7.271457799434716,-0.006367301050293,5877.0,16,367.3125,-0.006367301050293
2016,ATL,16,540.0,33.75,1028,196.98910687948677,0.1916236448244034,6670.0,16,416.875,0.1916236448244034
2016,BAL,16,343.0,21.4375,1118,-63.85918857598019,-0.0571191311055279,5584.0,16,349.0,-0.0571191311055279
2016,BUF,16,399.0,24.9375,1057,62.69688403859241,0.0593158789390656,5681.0,16,355.0625,0.0593158789390656
2016,CAR,16,369.0,23.0625,1099,-51.71650468525601,-0.0470577840630173,5510.0,16,344.375,-0.0470577840630173
2016,CHI,16,279.0,17.4375,1003,-42.25460591812623,-0.0421282212543631,5711.0,16,356.9375,-0.0421282212543631
2016,CIN,16,325.0,20.3125,1076,55.52795348623796,0.0516059047269869,5719.0,16,357.4375,0.0516059047269869
2016,CLE,16,264.0,16.5,1025,-50.65074463355573,-0.0494153606181031,4982.0,16,311.375,-0.0494153606181031
2016,DAL,16,421.0,26.3125,1041,128.80544804631333,0.1237324188725392,6050.0,16,378.125,0.1237324188725392
2016,DEN,16,333.0,20.8125,1061,-61.90081717451703,-0.0583419577516654,5189.0,16,324.3125,-0.0583419577516654
2016,DET,16,346.0,21.625,1025,55.227114607181264,0.0538801118118841,5432.0,16,339.5,0.0538801118118841
2016,GB,16,432.0,27.0,1066,135.39754248741102,0.1270145801945694,5923.0,16,370.1875,0.1270145801945694
2016,HOU,16,279.0,17.4375,1105,-86.79241582342719,-0.0785451726908843,5053.0,16,315.8125,-0.0785451726908843
2016,IND,16,411.0,25.6875,1074,49.59715199965339,0.0461798435750962,5852.0,16,365.75,0.0461798435750962
2016,JAX,16,318.0,19.875,1108,-64.40024342502211,-0.0581229633799838,5370.0,16,335.625,-0.0581229633799838
2016,KC,16,389.0,24.3125,1002,14.408579226289344,0.0143798195871151,5512.0,16,344.5,0.0143798195871151
2016,LA,16,224.0,14.0,996,-202.62516939309785,-0.2034389250934717,4213.0,16,263.3125,-0.2034389250934717
2016,LAC,16,410.0,25.625,1060,9.396475398205178,0.008864599432269,5714.0,16,357.125,0.008864599432269
2016,LV,16,416.0,26.0,1097,50.85604781570037,0.046359204936828,6014.0,16,375.875,0.046359204936828
2016,MIA,16,363.0,22.6875,941,-3.3964363834942857,-0.003609390418166,5331.0,16,333.1875,-0.003609390418166
2016,MIN,16,327.0,20.4375,1037,-44.73164197413156,-0.0431356238901943,5060.0,16,316.25,-0.0431356238901943
2016,NE,16,441.0,27.5625,1098,140.4306293856855,0.1278967480743948,6202.0,16,387.625,0.1278967480743948
2016,NO,16,469.0,29.3125,1133,112.26136068838989,0.0990832839262046,6832.0,16,427.0,0.0990832839262046
2016,NYG,16,310.0,19.375,1044,-78.1648378138413,-0.0748705343044457,5311.0,16,331.9375,-0.0748705343044457
2016,NYJ,16,275.0,17.1875,1037,-70.92127410113255,-0.0683908139837343,5274.0,16,329.625,-0.0683908139837343
2016,PHI,16,367.0,22.9375,1120,-16.514261347183805,-0.0147448762028426,5420.0,16,338.75,-0.0147448762028426
2016,PIT,16,399.0,24.9375,1065,87.0189752117198,0.0817079579452768,5984.0,16,374.0,0.0817079579452768
2016,SEA,16,354.0,22.125,1043,23.351363357439592,0.0223886513494147,5737.0,16,358.5625,0.0223886513494147
2016,SF,16,309.0,19.3125,1027,-88.79236108336566,-0.0864579952126247,4944.0,16,309.0,-0.0864579952126247
2016,TB,16,354.0,22.125,1119,-4.045737873520025,-0.0036154940782127,5570.0,16,348.125,-0.0036154940782127
2016,TEN,16,381.0,23.8125,1049,33.87246012913462,0.0322902384453142,5742.0,16,358.875,0.0322902384453142
2016,WAS,16,396.0,24.75,1045,119.53143901026334,0.1143841521629314,6467.0,16,404.1875,0.1143841521629314
2017,ARI,16,295.0,18.4375,1105,-142.19231393673903,-0.1286808270920715,5042.0,16,315.125,-0.1286808270920715
2017,ATL,16,353.0,22.0625,1013,46.63630470681383,0.0460378131360452,5847.0,16,365.4375,0.0460378131360452
2017,BAL,16,395.0,24.6875,1068,-56.65322830342812,-0.0530460939170675,4905.0,16,306.5625,-0.0530460939170675
2017,BUF,16,302.0,18.875,1034,-74.33264435060605,-0.0718884374764081,4838.0,16,302.375,-0.0718884374764081
2017,CAR,16,363.0,22.6875,1048,-19.99290191667869,-0.0190771964853804,5206.0,16,325.375,-0.0190771964853804
2017,CHI,16,264.0,16.5,983,-109.7679738022254,-0.1116663009178284,4608.0,16,288.0,-0.1116663009178284
2017,CIN,16,290.0,18.125,943,-82.81870736636127,-0.0878247161891423,4506.0,16,281.625,-0.0878247161891423
2017,CLE,16,234.0,14.625,1064,-154.02589126803807,-0.1447611760037951,4947.0,16,309.1875,-0.1447611760037951
2017,DAL,16,354.0,22.125,1057,5.206699083768667,0.0049259215551264,5319.0,16,332.4375,0.0049259215551264
2017,DEN,16,289.0,18.0625,1116,-132.35679183174835,-0.1185992758348999,5201.0,16,325.0625,-0.1185992758348999
2017,DET,16,410.0,25.625,1034,-48.15357683370034,-0.0465701903614123,5417.0,16,338.5625,-0.0465701903614123
2017,GB,16,320.0,20.0,1039,-24.54521517715006,-0.0236238837123677,4901.0,16,306.3125,-0.0236238837123677
2017,HOU,16,338.0,21.125,1089,-57.756781458468765,-0.0530365302648932,5127.0,16,320.4375,-0.0530365302648932
2017,IND,16,263.0,16.4375,1017,-109.8002660580536,-0.1079648633805836,4564.0,16,285.25,-0.1079648633805836
2017,JAX,16,417.0,26.0625,1113,21.908013809045883,0.0196837500530511,5877.0,16,367.3125,0.0196837500530511
2017,KC,16,415.0,25.9375,1018,81.03912228473008,0.0796062104958055,6019.0,16,376.1875,0.0796062104958055
2017,LA,16,478.0,29.875,1015,54.607819097763965,0.0538008069928709,5807.0,16,362.9375,0.0538008069928709
2017,LAC,16,355.0,22.1875,1044,87.59501414801134,0.0839032702567158,6046.0,16,377.875,0.0839032702567158
2017,LV,16,301.0,18.8125,999,-43.58133286970547,-0.043624957827533,5199.0,16,324.9375,-0.043624957827533
2017,MIA,16,281.0,17.5625,1029,-127.87299935133515,-0.1242691927612586,4932.0,16,308.25,-0.1242691927612586
2017,MIN,16,382.0,23.875,1093,30.74344095957173,0.028127576358254,5740.0,16,358.75,0.028127576358254
2017,NE,16,458.0,28.625,1125,155.46208088840734,0.1381885163452509,6325.0,16,395.3125,0.1381885163452509
2017,NO,16,448.0,28.0,1015,94.1623438206007,0.0927707820892617,6283.0,16,392.6875,0.0927707820892617
2017,NYG,16,246.0,15.375,1078,-116.61578691020856,-0.1081779099352584,5040.0,16,315.0,-0.1081779099352584
2017,NYJ,16,298.0,18.625,1017,-74.86828786260887,-0.0736168022247874,4901.0,16,306.3125,-0.0736168022247874
2017,PHI,16,457.0,28.5625,1112,59.57742578742839,0.0535768217512845,5882.0,16,367.625,0.0535768217512845
2017,PIT,16,406.0,25.375,1082,82.22670434645957,0.0759951056806465,6088.0,16,380.5,0.0759951056806465
2017,SEA,16,366.0,22.875,1050,-25.00296021108399,-0.0238123430581752,5307.0,16,331.6875,-0.0238123430581752
2017,SF,16,331.0,20.6875,1086,-45.51021318093365,-0.0419062736472685,5597.0,16,349.8125,-0.0419062736472685
2017,TB,16,335.0,20.9375,1080,1.21638703318626,0.0011262842899872,5827.0,16,364.1875,0.0011262842899872
2017,TEN,16,334.0,20.875,1008,-70.0739316406305,-0.0695177893260223,5037.0,16,314.8125,-0.0695177893260223
2017,WAS,16,342.0,21.375,1004,-51.43779739254107,-0.0512328659288257,5209.0,16,325.5625,-0.0512328659288257
2018,ARI,16,225.0,14.0625,934,-222.5247132624956,-0.2382491576686248,3877.0,16,242.3125,-0.2382491576686248
2018,ATL,16,414.0,25.875,1052,85.1867839847726,0.0809760304037762,6237.0,16,389.8125,0.0809760304037762
2018,BAL,16,389.0,24.3125,1168,39.37389107534879,0.0337105231809493,6024.0,16,376.5,0.0337105231809493
2018,BUF,16,269.0,16.8125,1053,-147.57578206282574,-0.1401479411802713,4759.0,16,297.4375,-0.1401479411802713
2018,CAR,16,376.0,23.5,1041,68.21577501912708,0.0655290826312459,5992.0,16,374.5,0.0655290826312459
2018,CHI,16,421.0,26.3125,1058,44.46511383448933,0.0420275178019747,5528.0,16,345.5,0.0420275178019747
2018,CIN,16,368.0,23.0,991,10.524866968001652,0.0106204510272468,4980.0,16,311.25,0.0106204510272468
2018,CLE,16,359.0,22.4375,1073,-11.454387436429624,-0.01067510478698,5920.0,16,370.0,-0.01067510478698
2018,DAL,16,339.0,21.1875,1062,11.200601585702175,0.0105467058245783,5521.0,16,345.0625,0.0105467058245783
2018,DEN,16,329.0,20.5625,1063,-26.8772043258332,-0.0252842938154592,5611.0,16,350.6875,-0.0252842938154592
2018,DET,16,324.0,20.25,1068,-28.570924733108505,-0.0267518021845585,5246.0,16,327.875,-0.0267518021845585
2018,GB,16,376.0,23.5,1067,59.630440034961445,0.0558860731349216,5917.0,16,369.8125,0.0558860731349216
2018,HOU,16,402.0,25.125,1077,33.30013999758331,0.0309193500441813,5812.0,16,363.25,0.0309193500441813
2018,IND,16,433.0,27.0625,1110,68.60825040312098,0.0618092345974062,6210.0,16,388.125,0.0618092345974062
2018,JAX,16,245.0,15.3125,1035,-136.43618869480275,-0.1318224045360413,4838.0,16,302.375,-0.1318224045360413
2018,KC,16,565.0,35.3125,1032,243.71500829160672,0.2361579537709367,6824.0,16,426.5,0.2361579537709367
2018,LA,16,527.0,32.9375,1081,163.61644617031885,0.1513565644498787,6775.0,16,423.4375,0.1513565644498787
2018,LAC,16,428.0,26.75,981,127.50461098150949,0.1299741192472064,5988.0,16,374.25,0.1299741192472064
2018,LV,16,290.0,18.125,1023,-58.21148251580208,-0.0569027199567957,5393.0,16,337.0625,-0.0569027199567957
2018,MIA,16,319.0,19.9375,908,-99.41289052499904,-0.1094855622522015,4651.0,16,290.6875,-0.1094855622522015
2018,MIN,16,360.0,22.5,1039,-76.04892876556482,-0.073194349148763,5544.0,16,346.5,-0.073194349148763
2018,NE,16,436.0,27.25,1098,97.88722294770908,0.089150476272959,6313.0,16,394.5625,0.089150476272959
